"CBSA_FIPS","CBSA_NAME","CBSA_POP","CBSA_RANK","CENTER_TYPE","BG_TOTAL","POP_TOTAL","POP_WHITE","POP_BLACK","POP_LATIN","POP_ASIAN","HOUSING_OCCUPIED","HOUSING_OWNED","HOUSING_RENTED","HOUSING_UNITS","HOUSING_DET_SFH","HOUSING_MISS_MID","HOUSING_LARGE","HOUSING_MOBILE","HOUSEHOLDS_TOTAL","HOUSEHOLDS_0_CAR","HOUSEHOLDS_1_CAR","HOUSEHOLDS_2_CAR","PER_CAPITA_INCOME_CBSA","PER_CAPITA_INCOME_INSIDE","PER_CAPITA_INCOME_OUTSIDE","COMMUTERS_TOTAL","COMMUTERS_DRIVERS"
"35620","New York-Newark-Jersey City, NY-NJ-PA",20140470,1,"all-3mi",0.882787525751225,0.87315009518905,0.794958455791438,0.961372469492146,0.939362462909854,0.91522125277165,0.873069333561622,0.799165188703298,0.950891183117254,0.866246516566411,0.716960073606106,0.933628294100997,0.968770197888232,0.592420374422563,0.873069333561622,0.980444806517312,0.89110832441576,0.768644452425855,43408.8139742874,0.972878617148402,1.18664244442187,0.871183881904784,0.794162972425904
"31080","Los Angeles-Long Beach-Anaheim, CA",13200998,2,"all-3mi",0.969331872946331,0.959091562969306,0.943406766175488,0.958348038848704,0.96566574383794,0.971248743276619,0.960691612656676,0.941743096707566,0.978584942435786,0.960450322608156,0.941846636961,0.974680989335839,0.988495354946099,0.892899748155348,0.960691612656676,0.981980329265839,0.972405455476477,0.951748889033603,35915.5960543454,0.994181842484104,1.13629904543831,0.962750745915968,0.960502757923373
"16980","Chicago-Naperville-Elgin, IL-IN-WI",9618502,3,"all-3mi",0.860337745321771,0.81685683651808,0.746399139523278,0.950579576364971,0.882136621438108,0.827014995351457,0.825573511340199,0.779590826661773,0.909122677652566,0.831357224581794,0.761373150713758,0.89423261608276,0.943139581796981,0.708821989528796,0.825573511340199,0.953901675064687,0.880067826471362,0.759483162826315,38157.493375737,0.994484312419764,1.02455671832056,0.810966378004386,0.776229911300749
"19100","Dallas-Fort Worth-Arlington, TX",7637387,4,"all-3mi",0.840892553965559,0.791277238140862,0.721382643860207,0.848395745656856,0.857301897540198,0.850945188638577,0.805399710981527,0.740460702966231,0.900833296259258,0.806309127956895,0.758850966715509,0.926165562253595,0.954107923629339,0.360432977773107,0.805399710981527,0.908092543610004,0.86731769438153,0.766842061459075,35277.8341387932,0.992512876015701,1.02836734100492,0.80074820138839,0.795464797322054
"26420","Houston-The Woodlands-Sugar Land, TX",7122240,5,"all-3mi",0.831896551724138,0.748596701576871,0.655716221559947,0.801889708459003,0.808852468085587,0.780847005827952,0.76636745278507,0.692078508051612,0.879876626796058,0.767128631581055,0.706786565025111,0.921669765687553,0.937718755483317,0.442442243700215,0.76636745278507,0.895811917631064,0.836589202288195,0.718955662697646,34399.7396042903,0.977659566708608,1.06646300444665,0.758428751639825,0.750140367363624
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",6385162,6,"all-3mi",0.750350631136045,0.723708300620422,0.65931655916236,0.776654060947761,0.805619321241858,0.764425963829361,0.743311786168407,0.670838876767247,0.869771392347389,0.745044503649947,0.603042139826357,0.817651661491063,0.932789380217548,0.448482230997038,0.743311786168407,0.92832321327899,0.837840724542026,0.657451352540673,49880.5762044739,1.01289968126875,0.96613569415266,0.735683913827404,0.689223103732517
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6245051,7,"all-3mi",0.81663560111836,0.763863085671798,0.703587126544033,0.880851759870246,0.848768205899323,0.847484526265672,0.772122158911492,0.728075047227187,0.862696002080323,0.777174531177721,0.648952947118651,0.891462432933147,0.879766867740104,0.436631886754835,0.772122158911492,0.929488339690811,0.826049134519339,0.697955768640854,39091.3343356697,0.970756170432972,1.09457270092031,0.756447276603195,0.720148996957612
"33100","Miami-Fort Lauderdale-Pompano Beach, FL",6138333,8,"all-3mi",0.927181603773585,0.913336485701057,0.84325278157835,0.950479656078993,0.946788874777639,0.876050106537465,0.916327813126758,0.887299015627166,0.958672910416368,0.919070377170936,0.869436325126261,0.932051167046413,0.971938452825941,0.914574554725399,0.916327813126758,0.961985763363391,0.935134074295639,0.894808480525822,32522.2732840119,0.976054706726687,1.25218761023392,0.921461388280957,0.917812245157327
"12060","Atlanta-Sandy Springs-Alpharetta, GA",6089815,9,"all-3mi",0.714616274585422,0.650406896532902,0.564332236046928,0.70080594849842,0.768804419988254,0.817862879982678,0.671252067136802,0.596444246802444,0.800067002195033,0.676463222371887,0.589018295252913,0.880140086141435,0.916634476561494,0.379374496447667,0.671252067136802,0.824945836182254,0.762385354624182,0.608880238128602,35295.9874277261,1.03688182846014,0.931382588495645,0.664177209833707,0.649202305672176
"14460","Boston-Cambridge-Newton, MA-NH",4941632,10,"all-3mi",0.774904496032912,0.735450234730708,0.66666107743353,0.934058506417098,0.921540303938952,0.870973993662101,0.738683618598997,0.659843281878494,0.865787014913663,0.737336963403824,0.605213873377361,0.862414313639121,0.881303237734686,0.366007004514958,0.738683618598997,0.918132833449618,0.804984498122795,0.65002721357064,47604.4694233401,0.981120483512084,1.05248110556001,0.740338246336948,0.680206957351853
