"CBSA_FIPS","CBSA_NAME","CBSA_POP","CBSA_RANK","CENTER_TYPE","BG_TOTAL","POP_TOTAL","POP_WHITE","POP_BLACK","POP_LATIN","POP_ASIAN","HOUSING_OCCUPIED","HOUSING_OWNED","HOUSING_RENTED","HOUSING_UNITS","HOUSING_DET_SFH","HOUSING_MISS_MID","HOUSING_LARGE","HOUSING_MOBILE","HOUSEHOLDS_TOTAL","HOUSEHOLDS_0_CAR","HOUSEHOLDS_1_CAR","HOUSEHOLDS_2_CAR","PER_CAPITA_INCOME_CBSA","PER_CAPITA_INCOME_INSIDE","PER_CAPITA_INCOME_OUTSIDE","COMMUTERS_TOTAL","COMMUTERS_DRIVERS"
"35620","New York-Newark-Jersey City, NY-NJ-PA",20140470,1,"secondary-1mi",0.358457057611707,0.357479871190546,0.2647084219982,0.410883398765904,0.468675750013623,0.412651748686403,0.382324227193908,0.212546968584513,0.561101483906594,0.385212359545029,0.0925349404771377,0.382886742300907,0.705155289049899,0.157184536834427,0.382324227193908,0.698901600232761,0.367375141759429,0.133491011097112,43408.8139742874,1.01426445295596,0.992055164832435,0.357187542004853,0.165608080931396
"31080","Los Angeles-Long Beach-Anaheim, CA",13200998,2,"secondary-1mi",0.351953267615918,0.349137416380583,0.347312434359187,0.32580767443712,0.354929145523163,0.343681249663324,0.373289128621976,0.269235497837135,0.471548323977818,0.377247698755763,0.264296766458867,0.424136195694872,0.565150077880887,0.221656430875271,0.373289128621976,0.524481897480205,0.443153900590885,0.316834782568957,35915.5960543454,0.989220427175121,1.00577570048196,0.360472956601571,0.343224593230603
"16980","Chicago-Naperville-Elgin, IL-IN-WI",9618502,3,"secondary-1mi",0.293929712460064,0.269976405582102,0.240356914928516,0.269450003619928,0.31709536797179,0.337801055163243,0.293644464083041,0.223457748060068,0.421171633297533,0.298840141751203,0.159046185441553,0.386955397868533,0.581836883384048,0.0895287958115183,0.293644464083041,0.544396023423669,0.359842501899754,0.191510648734271,38157.493375737,1.14179486358061,0.94755046285856,0.281700544916002,0.212523908009512
"19100","Dallas-Fort Worth-Arlington, TX",7637387,4,"secondary-1mi",0.190152801358234,0.155608993338445,0.142153698779167,0.152370549315739,0.171478611461948,0.18081722095381,0.184781885042707,0.112584106392612,0.290882872357505,0.191306042941391,0.108117896733247,0.305462061457286,0.406161019005109,0.0386317061636278,0.184781885042707,0.26458968091874,0.258906061602543,0.141799754015739,35277.8341387932,1.15354917736894,0.97169899518521,0.171171597688472,0.166726253221345
"26420","Houston-The Woodlands-Sugar Land, TX",7122240,5,"secondary-1mi",0.21551724137931,0.16200299877777,0.159822889641182,0.155806238586455,0.15900111696062,0.193480807950586,0.192890287062525,0.12285433950055,0.29990112948813,0.199469795520065,0.112452032872079,0.345910284999636,0.414787178042721,0.0466259520160105,0.192890287062525,0.296398846039062,0.26631173390999,0.145939496043836,34399.7396042903,1.2287668259903,0.955756562481775,0.177432512823096,0.17147032857223
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",6385162,6,"secondary-1mi",0.212061711079944,0.18454535845147,0.210964020694165,0.161961125057156,0.167511718438033,0.151841461288635,0.223480230239373,0.157363986305501,0.338847948176983,0.227450347631166,0.096859703001302,0.247950644301538,0.448423855752187,0.0384378084896347,0.223480230239373,0.496021293703385,0.310611517194728,0.126961622844134,49880.5762044739,1.27956551094033,0.93670605941925,0.204706517581948,0.143833547645001
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6245051,7,"secondary-1mi",0.246738117427773,0.212084623951125,0.189764921861644,0.239994526089741,0.256652037836798,0.27144674891482,0.225077101475717,0.179623016881845,0.318544095609071,0.231081627986141,0.111260496873195,0.321528989442628,0.366242248007303,0.0609756097560976,0.225077101475717,0.399527372443491,0.267120585669309,0.154584914129244,39091.3343356697,0.97075338487449,1.0078645263745,0.212949082366959,0.169098064696737
"33100","Miami-Fort Lauderdale-Pompano Beach, FL",6138333,8,"secondary-1mi",0.26061320754717,0.229137564730259,0.226589899005152,0.184988259823105,0.252405354262248,0.195682857646947,0.254380576042401,0.211455168452534,0.316997036838431,0.271842936139533,0.184644946991926,0.231690557778216,0.411568584900077,0.17053220495025,0.254380576042401,0.340977229437728,0.29104189104993,0.212808341524484,32522.2732840119,1.11990055485012,0.964340762589695,0.236401367080708,0.226227039888725
"12060","Atlanta-Sandy Springs-Alpharetta, GA",6089815,9,"secondary-1mi",0.173544157346703,0.134963455389784,0.129525219164325,0.124234754690377,0.158215343564078,0.188644629695195,0.160943469748522,0.106574943417883,0.254563069373141,0.168570904338253,0.0851306840946816,0.270841306579675,0.451664159947838,0.0408408408408408,0.160943469748522,0.286116763186727,0.231714108232543,0.111963868019101,35295.9874277261,1.28071151589471,0.956203267201393,0.151489518288592,0.139805700460836
"14460","Boston-Cambridge-Newton, MA-NH",4941632,10,"secondary-1mi",0.325888921539818,0.296356262568947,0.231008888939878,0.465268314040993,0.450436784596961,0.469062148076369,0.308625356798239,0.192419451026472,0.495968104302924,0.311712900366411,0.114393650439918,0.489995093559395,0.522797305923008,0.0464998523144436,0.308625356798239,0.6305932196266,0.382325658908391,0.179629414892561,47604.4694233401,0.955040467198213,1.01893423862615,0.310646415232468,0.213944733086126
"38060","Phoenix-Mesa-Chandler, AZ",4845832,11,"secondary-1mi",0.163764357169322,0.141815686860076,0.137477000832748,0.167045468307826,0.135136144927792,0.192951158490156,0.161956211069354,0.114615523603559,0.243978557435671,0.164404291750021,0.105926843873182,0.2704569238679,0.356831296287882,0.11061613753294,0.161956211069354,0.253566221080216,0.200383630436013,0.129723698033164,32522.492362341,1.03711765318115,0.99386132058642,0.161796093520097,0.156684975875652
"41860","San Francisco-Oakland-Berkeley, CA",4749008,12,"secondary-1mi",0.305190311418685,0.279257027582821,0.304655541499131,0.349007916850553,0.246385334199332,0.2471146278899,0.322401256403106,0.214736980039354,0.452203516250714,0.330207281588791,0.17801319902744,0.414078264852619,0.576968477795757,0.125692454632283,0.322401256403106,0.653720534629405,0.404240706736261,0.202248202486494,55251.8730436395,1.12675764890993,0.950886844127789,0.308779869716868,0.225689705667008
"40140","Riverside-San Bernardino-Ontario, CA",4599839,13,"secondary-1mi",0.185849056603774,0.156049486127526,0.134195312841351,0.142932069510269,0.171987294826762,0.16192415507484,0.163317986030182,0.120961421231386,0.236317536806421,0.1640766612565,0.126544036065507,0.279068026162215,0.344037755793266,0.0814923528503013,0.163317986030182,0.238070890168071,0.198900282122392,0.143977529256078,27002.8719846858,0.886405557371858,1.02100403456876,0.164199742533868,0.161149092334089
"19820","Detroit-Warren-Dearborn, MI",4392041,14,"secondary-1mi",0.152049959272332,0.147731925718552,0.13933905007207,0.151619801099688,0.168730890812043,0.217070196280449,0.158336654304242,0.127615354643536,0.226683852016724,0.157296249699638,0.125452153160069,0.197136553507596,0.313562286513848,0.149358486362033,0.158336654304242,0.221728064300067,0.183256625905956,0.13273931916838,34078.3080831007,0.997431039926303,1.00043918837537,0.149802497684907,0.145972674321312
"42660","Seattle-Tacoma-Bellevue, WA",4018762,15,"secondary-1mi",0.204279370205894,0.204629270148732,0.200022123586764,0.22716434713762,0.179109809979361,0.237961912209264,0.240197925887188,0.162666548183035,0.356746404133035,0.243132699576798,0.144222824935007,0.277598905846206,0.498558544410293,0.0831877360085668,0.240197925887188,0.524543833849541,0.323015170522446,0.158960184924667,45750.4307183875,1.2068756939433,0.946776004498056,0.22415165532031,0.173171875288428
"33460","Minneapolis-St. Paul-Bloomington, MN-WI",3690261,16,"secondary-1mi",0.237144071398215,0.198423498485705,0.172191454538788,0.320784964621266,0.306595706054902,0.223449835701788,0.21828790687485,0.149625369584713,0.378183712281807,0.220921057922843,0.138986471378094,0.260262705722359,0.44767754371189,0.0637819969486354,0.21828790687485,0.444076273835574,0.296529219104291,0.155266103450358,41203.9145860669,0.942917366931527,1.0141303240986,0.205654853527278,0.177460860593383
"41740","San Diego-Chula Vista-Carlsbad, CA",3298634,17,"secondary-1mi",0.252790178571429,0.216545293182629,0.242191326726487,0.190198867276595,0.193632848538322,0.195497553525542,0.258294335839955,0.186959260394865,0.339806010106972,0.262749291328464,0.169100034866655,0.323730041038728,0.438052929482997,0.122110322728313,0.258294335839955,0.355108688640908,0.340574017682451,0.211335809640456,38073.1926890632,1.13401553549575,0.962958427128437,0.234822445264635,0.231643343249784
"45300","Tampa-St. Petersburg-Clearwater, FL",3175275,18,"secondary-1mi",0.179052369077307,0.144953014323764,0.128630007132646,0.175180014198303,0.183666367606507,0.126527217452821,0.157084961513006,0.123020025806976,0.220065135260154,0.162417816438402,0.122140401806635,0.211550791382583,0.305663747550175,0.0652726193730788,0.157084961513006,0.217593111086223,0.178734772088339,0.132263486536786,32275.5595396692,1.06085614678045,0.98967911402163,0.152736294184148,0.15004071370409
