"CBSA_FIPS","CBSA_NAME","CBSA_POP","CBSA_RANK","CENTER_TYPE","BG_TOTAL","POP_TOTAL","POP_WHITE","POP_BLACK","POP_LATIN","POP_ASIAN","HOUSING_OCCUPIED","HOUSING_OWNED","HOUSING_RENTED","HOUSING_UNITS","HOUSING_DET_SFH","HOUSING_MISS_MID","HOUSING_LARGE","HOUSING_MOBILE","HOUSEHOLDS_TOTAL","HOUSEHOLDS_0_CAR","HOUSEHOLDS_1_CAR","HOUSEHOLDS_2_CAR","PER_CAPITA_INCOME_CBSA","PER_CAPITA_INCOME_INSIDE","PER_CAPITA_INCOME_OUTSIDE","COMMUTERS_TOTAL","COMMUTERS_DRIVERS"
"35620","New York-Newark-Jersey City, NY-NJ-PA",20140470,1,"mono-3mi",0.858563614406479,0.849131367523441,0.756808489765509,0.955750321912495,0.925238594076475,0.89973816460272,0.849129791463514,0.763740879700516,0.939045222562516,0.841352389882292,0.668130205266714,0.917722119716616,0.96165703912821,0.548383175297836,0.849129791463514,0.975469304626127,0.868257126395883,0.728079768934324,43408.8139742874,0.963854886976521,1.20339872534967,0.847909333187801,0.759705216482327
"31080","Los Angeles-Long Beach-Anaheim, CA",13200998,2,"mono-3mi",0.92235609103079,0.907917166492548,0.858622959167436,0.933207846268839,0.936848014801011,0.910610439825772,0.9078223369291,0.864335337631952,0.948887675323811,0.907241028857164,0.870819843057887,0.926034238999585,0.967367010152315,0.818218972297088,0.9078223369291,0.958347634659313,0.932673885401624,0.8881599867777,35915.5960543454,0.97189318260845,1.27707984393561,0.912648773120814,0.906280356022645
"16980","Chicago-Naperville-Elgin, IL-IN-WI",9618502,3,"mono-3mi",0.790658755514986,0.736798405233996,0.651938955459196,0.899706010115114,0.817479563462628,0.741329787319159,0.746992065431806,0.687485580916478,0.855113572607922,0.754863397190055,0.666129667045346,0.834218004204056,0.896967001006418,0.603560209424084,0.746992065431806,0.925366405725368,0.813191635595668,0.661527570544045,38157.493375737,0.980128067349526,1.05559797716555,0.730111922581229,0.682826531505903
"19100","Dallas-Fort Worth-Arlington, TX",7637387,4,"mono-3mi",0.757943245209799,0.692615272687733,0.599868476772885,0.776986193508814,0.790123287684173,0.715543323806939,0.711050452913095,0.628049021259569,0.833028358766149,0.714066802701504,0.647815642825112,0.868672305955207,0.895166365389141,0.286543008775156,0.711050452913095,0.859510496534637,0.793374444391075,0.658907373671053,35277.8341387932,0.966308744335409,1.07590356686412,0.702499791046015,0.693487104206128
"26420","Houston-The Woodlands-Sugar Land, TX",7122240,5,"mono-3mi",0.771551724137931,0.6905189872719,0.58901370845108,0.755557067077418,0.755697297827985,0.714083396213537,0.709831120936115,0.630204710342427,0.831495631427927,0.711445223114882,0.644425611312007,0.875167909583584,0.901576424738879,0.366987777663064,0.709831120936115,0.852040985509169,0.786248659872339,0.658125410856089,34399.7396042903,0.976344390077498,1.05273244885168,0.702192182707083,0.693506382468717
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",6385162,6,"mono-3mi",0.661991584852735,0.628703229278708,0.558022535475003,0.715974003472978,0.688626408618709,0.65041775086036,0.656101023140762,0.574704911925922,0.798130924434671,0.658438033479484,0.513110208895311,0.705598821429445,0.880348691321642,0.351493089832182,0.656101023140762,0.88768125987745,0.760871827595367,0.556419559588857,49880.5762044739,1.03753106582708,0.936393945901565,0.642146215727174,0.585580694204298
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6245051,7,"mono-3mi",0.776095060577819,0.713412774525302,0.643708747884968,0.856157622703448,0.80433969192034,0.795139729978812,0.721653146862961,0.673347569934697,0.820983649626427,0.728124674715045,0.583376332208095,0.861126838681349,0.828447656600447,0.370339602578587,0.721653146862961,0.907362949960899,0.783050740305226,0.635610766045549,39091.3343356697,0.954031842030011,1.11440878060058,0.703511384349665,0.660192093161953
"33100","Miami-Fort Lauderdale-Pompano Beach, FL",6138333,8,"mono-3mi",0.838443396226415,0.806987420082553,0.763015079387764,0.844338489642991,0.82525442050863,0.73467421250492,0.825757444006323,0.78705856721266,0.882208549252738,0.835786074993795,0.751338191698204,0.848086617987406,0.931593233477968,0.835345773874863,0.825757444006323,0.904429239772812,0.867593874469904,0.78147725929075,32522.2732840119,0.990725282210703,1.03870180452574,0.81525965930879,0.808657502038741
"12060","Atlanta-Sandy Springs-Alpharetta, GA",6089815,9,"mono-3mi",0.629772464327034,0.567041551412863,0.49243575474471,0.609197145451133,0.654061231264203,0.747986153985703,0.58942433804102,0.520411252273238,0.708261060212726,0.594759556478857,0.505377092428492,0.782511101796334,0.860341516469006,0.282238335896872,0.58942433804102,0.739016895815999,0.676429276135492,0.529610546399198,35295.9874277261,1.0663174728687,0.913144688418876,0.582883120455054,0.568904289804728
"14460","Boston-Cambridge-Newton, MA-NH",4941632,10,"mono-3mi",0.68909785483397,0.64554421392839,0.569173084724243,0.873280792491038,0.865444350578821,0.767988371788492,0.647795973934274,0.559949636430239,0.789418502642521,0.64803855690401,0.498058618576406,0.793637929764224,0.799578500209099,0.311405544537744,0.647795973934274,0.860958633501736,0.720456817996013,0.546534161127321,47604.4694233401,0.972987048048811,1.04919365078167,0.651728122203015,0.581158491450098
